ticker,sector,market_cap,size,momentum,volatility,value,quality,liquidity,size_raw,momentum_raw,volatility_raw,value_raw,quality_raw,liquidity_raw
MCD,Consumer Discretionary,224785383424.0,2.3285322947977267,-0.032498144976312274,-0.881527069931719,-0.7652045092239173,,0.7849852468901196,26.13841193249616,0.061857866517403215,0.17037682861528725,-0.009641269570090004,,14.997462347158006
TMO,Health Care,217388433408.0,2.3092541121669026,-0.1855658886062519,-0.7384512180223364,-0.3792834156303803,0.04418927785440913,0.4197991288013493,26.104951606023096,0.02054152954855959,0.21308712926297035,0.24683465410442837,0.13024001,14.477326850937473
KLAC,Information Technology,188037595136.0,2.225687029438958,0.417521098134076,0.3416026499523736,-0.7068239038876512,0.4749883811519291,-0.016507842542911415,25.95990775391186,0.18332791794616154,0.5354995056443395,0.029157386235095364,1.00726,13.855893746545865
INTC,Information Technology,232125956096.0,2.347046338589183,0.33865596838679807,1.0949501095394978,-0.009709193892189268,-0.019677571655753772,3.1812690463911575,26.17054597549502,0.16204049187938852,0.7603850894919402,0.4924467532099157,0.00022,18.41049532240303
LIN,Materials,214277586944.0,2.3009497908679593,0.09572846391754296,-0.9073838685245115,-0.4783866824056181,0.06853352905379516,0.6821955972168159,26.090538146667463,0.09646903707361698,0.16265818408550173,0.18097248096259988,0.17979999,14.851058793487978
MS,Financials,290525741056.0,2.4763414415186196,0.18579065283072346,-0.6133794512791305,-0.23225655450423366,0.05747644527257356,1.2029844247216428,26.39495801879988,0.12077879468188679,0.25042293882727396,0.3445459495953394,0.15729,15.592819615717497
C,Financials,207035990016.0,2.28114192990586,0.29351458208107545,-0.5804441187411209,0.6798732291410821,0.013768770819892803,1.7772366951332217,26.05615847991064,0.1498558428892196,0.2602546325467755,0.9507303034826202,0.06831,16.410728552643977
PEP,Consumer Staples,210331336704.0,2.2902401743400476,-0.03235014302983823,-0.866985768273977,-0.6119895544317491,0.16275702366595485,1.3981861531079331,26.071949918083494,0.06189781548475293,0.1747176265719135,0.09218251695881764,0.37162,15.870845922929504
DIS,Communication,201380593664.0,2.2651848525315494,-0.2306402256983892,-0.5779874978259192,0.06762058155197548,0.04015645649755081,1.6446101123047459,26.02846245540848,0.008374978609856587,0.26098797095759346,0.5438386722157065,0.12203,16.221828180875864
CRM,Information Technology,202100080640.0,2.2672396384036375,-0.9413817965737226,-0.2805273894014703,-0.29907248692516225,0.04006312700613691,1.4376128981744971,26.0320288603663,-0.18346974022943496,0.34978430165878766,0.30014133355255657,0.12184,15.927001533983079
TXN,Information Technology,195853697024.0,2.2491513446427605,1.011735772105356,-0.2366331903424081,-0.6254480897197972,0.12830370509873718,1.373702497082726,26.000633773693973,0.34371947477856324,0.3628873823917206,0.08323822672278365,0.30148,15.835973790761358
GEV,Industrials,197079040000.0,2.252744754641267,0.6359070118169191,0.5188534471431409,-0.6647861869065893,0.189670301742628,0.782437781379401,26.00687070349198,0.2422750598128578,0.5884115431197754,0.05709486483076225,0.42641,14.993833985695481
AXP,Financials,242592890880.0,2.3724571976535906,-0.34154605789858156,-0.6203498768013057,-0.5496722775311448,0.14690575127315572,0.6513668430754325,26.214650529152305,-0.021560934903517404,0.2483421616330697,0.1335974108821771,0.33935001,14.807149322292549
AMGN,Health Care,184095768576.0,2.213480813231488,0.30800126129125704,-0.46280280333651047,-0.672077299096238,0.3815802964820958,0.7046210434918805,25.938721940543243,0.1537661149400995,0.29537234026940434,0.05224932836100858,0.8171,14.882999412390179
ABT,Health Care,190232182784.0,2.2323723474454162,-0.6742317697769642,-0.5231432698332992,-0.34728985491466385,0.04484749146072345,1.4185392695720485,25.971511177707352,-0.11136009605087183,0.2773598005507414,0.26809697475084143,0.13158,15.899834917328036
NEE,Utilities,183061397504.0,2.2102344925543904,0.0612583676471446,-0.8427509318747615,-0.3032052448864555,0.021348105973569655,1.544021890902272,25.93308743900479,0.08716480301958018,0.18195209091334186,0.29739478009113246,0.083739996,16.078560126966984
APH,Information Technology,176361930752.0,2.188753705500387,-0.12825329100750224,0.10254414634982094,-0.6364029990429433,0.16122936725386405,1.4889135913886862,25.895804145164835,0.03601145507822889,0.46413693519662375,0.07595779936582833,0.36851,16.00006923891411
ISRG,Health Care,180751024128.0,2.202916762271622,-0.47010823729613416,-0.6404136776624503,-0.5998326111200802,0.06219695761879749,0.3860013020833439,25.920386363960933,-0.05626268328938211,0.24235281433596284,0.1002617935691885,0.16690001,14.429188522287006
SCHW,Financials,188637593600.0,2.2275225083676427,0.1183374321459439,-0.8028806212369073,-0.4052893770267869,0.0691721090823631,1.4777435720354837,25.96309351708074,0.10257169285000867,0.19385398023662045,0.22955157971199264,0.18110001,15.984159752569237
BA,Industrials,183019405312.0,2.2101023150633297,0.34098949718380717,-0.38004344356391306,-0.7059976666460769,1.4051297408968968,1.4638123905474916,25.93285802412228,0.16267036241786603,0.3200772579066315,0.029706488015808604,2.90084,15.964317536128705
GILD,Health Care,176132538368.0,2.188003823963125,0.4526758964258844,-0.5398293931608241,-0.5668569052721558,0.1801654445901315,1.3492443688339946,25.894502607487066,0.1928169680742382,0.2723787409627525,0.12217682945751777,0.40706003,15.801138017868734
T,Communication,185814466560.0,2.21883473790282,0.0028734793804859713,-0.737891846499938,0.1510361645811399,0.07258599872463536,2.6245854281301644,25.94801452122087,0.0714054427500157,0.2132541101026897,0.5992751048476742,0.18805,17.61760946042829
BLK,Financials,173604552704.0,2.1796745645391464,-0.11941671650356755,-0.5801692403213538,-0.26940721754804986,0.03270483341992476,-0.3412309837350028,25.88004586408224,0.038396640102825064,0.2603366879026804,0.3198563154254099,0.10686,13.393389768951673
VZ,Communication,187740831744.0,2.2247770229596995,0.25595788311529344,-0.49574835814966217,0.08652414494761984,0.06405863045650165,2.305760615894814,25.958328294142664,0.1397184671553804,0.2855375950465303,0.556401626050368,0.17069,17.16350648743647
BKNG,Consumer Discretionary,162109063168.0,2.140202099273471,-0.3100632967885358,-0.558797399574006,-0.7947977956118646,,-1.0337939681018757,25.81153517509362,-0.013063048047113557,0.2667165048426609,-0.029308412897858776,,12.406970587897064
TJX,Consumer Discretionary,166729351168.0,2.156393372248663,0.00540516020838495,-0.9156136219913847,-0.6660455291957048,0.2670600984387378,1.1456965938523227,25.83963768299798,0.07208879886216901,0.16020147849797123,0.056257929555170796,0.58396,15.511224415734105
QCOM,Information Technology,162352889856.0,2.141068030607596,-0.8460643111829848,-0.4532077959168734,-0.554705144817559,0.09486227470158605,1.4960087362407963,25.813038135496992,-0.15774146298411562,0.2982365947619724,0.13025266163824528,0.2334,16.01017487137277
UBER,Industrials,166937772032.0,2.157113142251863,-0.8932069342709533,-0.30835892978129537,-0.49642901118551763,0.33876664978806126,2.046099985387161,25.840886957359253,-0.17046628961909005,0.34147616690895355,0.16898188750740564,0.72994006,16.79367120562216
ACN,Information Technology,163493429248.0,2.1451013735995677,-0.06109711699306391,-0.42269797243373913,-0.46440112536528405,0.10309491825999163,0.9315692006320213,25.82003863839053,0.054138377506947055,0.3073442374304062,0.1902670199747645,0.25016,15.20624223703043
SPGI,Financials,161134280704.0,2.1367271749956323,0.05479576441521499,-0.774834344881053,-0.43935553628423,0.039129834548037104,0.25524705531247593,25.80550389595117,0.08542040484335911,0.20222621691542222,0.20691184893117615,0.119940005,14.242954923422289
ADI,Information Technology,152223678464.0,2.1039516741458297,0.9701666544532747,-0.4400082903430714,-0.4164362402470561,0.01250145456806187,0.8880275677858884,25.74861684493843,0.33249905934888835,0.3021768463413578,0.22214358339370086,0.06573,15.14422578107859
ANET,Information Technology,178491080704.0,2.1956676975756952,-0.6363975106759142,0.16446292385909236,-0.6503126594623541,0.1361040857495415,1.4028519813427003,25.907804468872843,-0.10114780075654328,0.4826206245674403,0.06671369982504331,0.31736,15.87749147368831
LOW,Consumer Discretionary,149807710208.0,2.0947341492538216,0.2070785445711241,-0.5736047298036003,-0.8549663274586261,,0.7410419434199751,25.732618376718346,0.12652486297586418,0.26229629334326654,-0.06929529114243335,,14.934873790737422
PFE,Health Care,150330114048.0,2.0967397846289866,0.1450711034516024,-0.6939957782523467,0.17813482986943954,0.032272567565076404,2.866839851958382,25.736099473236834,0.10978769633895569,0.22635774881660248,0.6172843697609919,0.105979994,17.962653038779425
HON,Industrials,153318834176.0,2.1080818828590417,,-0.7238320078490402,-0.5899425251129121,0.11871531805142521,0.9635633981175686,25.75578547356865,,0.2174511840870409,0.10683455931331873,0.28195998,15.251811652079438
UNP,Industrials,139452137472.0,2.0534638589209946,0.009088026339292475,-0.7645306948269874,-0.5512131592969576,0.1785493560288868,0.7546959054642213,25.66098727877623,0.07308288510442518,0.20530201192698277,0.13257336974858652,0.40377,14.954321162834775
NEM,Materials,123410817024.0,1.9830567304228857,1.189061447525551,0.14962269966245353,-0.34356249184035975,0.09258306536761006,1.5305980520278704,25.538784602793122,0.39158355890984287,0.4781905937225504,0.27057411037058887,0.22875999,16.059440519872762
ETN,Industrials,136807809024.0,2.042433830037556,-0.5543132749048728,-0.4042900100203975,-0.5429704324772332,0.08166351978426158,0.7299666016631249,25.641842924014433,-0.07899146745914043,0.3128392919661151,0.13805133146091553,0.20653,14.919099153928498
DHR,Health Care,154733330432.0,2.1133729893392954,-0.19607935805409116,-0.7061006816062324,-0.23982964835817866,0.014859252245886861,0.8564392170280504,25.7649690233681,0.017703713846064284,0.22274425251617122,0.33951301339799833,0.07053,15.09923441453321
COF,Financials,139181162496.0,2.0523432289930206,-0.265496836871259,-0.3890426989745231,0.4390680000079575,-0.008026121464501946,1.003746140490002,25.65904224879267,-0.0010335842830020425,0.3173908443779818,0.7906956627417325,0.02394,15.309044031975946
INTU,Information Technology,138899324928.0,2.0511753591957183,-1.192432092715542,-0.305215649275072,-0.5414611776658965,0.08821623249721686,0.49000715708104675,25.65701522656531,-0.2512337144381367,0.3424144835686078,0.13905435391349358,0.21987,14.577324320225308
BSX,Health Care,138706845696.0,2.0503764070946633,-0.5261368902173807,-0.6718644419458938,-0.49679704625524573,0.04155639886875941,1.5765391624102023,25.655628519184766,-0.07138604402566606,0.23296428664090463,0.1687372982998705,0.12488,16.12487455764697
APP,Information Technology,160029409280.0,2.1327629990005503,-1.2162724701965382,0.757992825196077,-0.7368495054929337,1.1683773815722949,1.0198395182897886,25.798623443289618,-0.25766875454593774,0.6597982558112345,0.00920293431879581,2.41886,15.3319658700008
MDT,Health Care,132058144768.0,2.0220756854361404,0.23911024713321757,-0.7623048308497609,-0.1960630791562307,0.028460797599839775,1.3450947998925753,25.606508153211916,0.13517092115478913,0.20596646590995404,0.36859945476768646,0.09822,15.795227776505392
DE,Industrials,143127314432.0,2.0684513203204546,0.28563737952131085,-0.5494193991839751,-0.47715403805782464,0.08055829721070261,0.2095767015341258,25.6870003818281,0.14772961336748636,0.26951597946250094,0.18179167328691342,0.20427999,14.177906524952512
COP,Energy,130177261568.0,2.0138106664012736,0.4194640621473797,-0.4248861396570797,0.007777231344464571,0.05596352509596919,1.3891728438205042,25.592162909134263,0.18385236649415915,0.30669103649727125,0.5040679035921743,0.15421,15.858008244095101
LMT,Industrials,146757107712.0,2.0828806323596725,0.8466852488662624,-0.5067494196742405,-0.6810657890711962,0.35778127617154976,0.29358118263440386,25.712044728635043,0.2991687231093101,0.28225361218787165,0.04627574643704518,0.76865,14.297554316304812
WELL,Real Estate,129276755968.0,2.0098112771628065,-0.09682072428277512,-0.8444574127699861,-0.2981268438660233,-0.006277421520115078,0.8137011036203994,25.585221338335053,0.04449579337052256,0.18144268061725127,0.30076979020104055,0.0275,15.038362413315973
VRTX,Health Care,120477966336.0,1.9691992276625128,0.12424451453520124,-0.5048377728209655,-0.5323177974340684,0.08978809761576685,0.20694717985251626,25.514732721174255,0.10416614378205691,0.28282426761816243,0.14513087299833868,0.22307,14.174161290681711
PGR,Financials,121929596928.0,1.9760997354347212,0.011897300869714859,-0.6987158513851496,-0.3764231202094543,0.1788981136020651,0.8280155011629878,25.526709640747516,0.07384116983760536,0.22494873576589744,0.24873555281725349,0.40448,15.058750445336134
SYK,Health Care,141328482304.0,2.061164340810519,-0.11356937931904361,-0.7310560626290334,-0.5120434477934173,0.05428359425051888,0.37184732171256607,25.674352679600446,0.03997496449539151,0.21529469473239943,0.15860482567236073,0.15079,14.409028972843617
ADBE,Information Technology,122754449408.0,1.9799842628213775,-0.7739849871409586,-0.5128145741649783,-0.6062915434278741,0.2524712253071957,0.9750865494202038,25.533451850687122,-0.13828567452089346,0.2804430720560671,0.095969308247468,0.55426,15.268224105138136
PLD,Real Estate,121272877056.0,1.9729881685779223,-0.03813645232629782,-0.9136742484998328,-0.11078188733205571,0.010310667559082819,0.8463750354028332,25.5213090257173,0.0603359638559966,0.1607804107481513,0.42527573602896906,0.06127,15.084899975614551
NOW,Information Technology,123462279168.0,1.9832969343093576,-1.6086424821680891,-0.11651666673730841,-0.5915076911415955,0.056292634355165586,1.6494030736600365,25.53920151452258,-0.3635780156785682,0.3987439771102868,0.10579437931389805,0.15488,16.228654807654415
PH,Industrials,118118481920.0,1.9578037323157171,0.5294676768775879,-0.6231503846472336,-0.5683666332137225,0.10685265830902521,-0.319672007038099,25.494954041724647,0.21354475174922705,0.2475061677845653,0.12117349257145904,0.25781,13.424096273078769
PANW,Information Technology,123348090880.0,1.9827638153822866,-0.9895355923016854,-0.48316316895200495,-0.6442275378568182,0.05548705839398722,1.218577282235491,25.538276202542175,-0.19646750450977435,0.2892944639182974,0.07075775756212921,0.15324001,15.615028561454285
CB,Financials,123418566656.0,1.9830929088876155,0.1747075693159392,-0.9272074998355901,0.1350509696212607,0.047215113295539374,0.3167779697206936,25.538847396224657,0.11778722766527405,0.1567405310229763,0.5886516439627651,0.1364,14.330593557842784
BMY,Health Care,112068206592.0,1.927509434733012,0.5127858757074419,-0.5439203216037444,-0.5016347331314712,0.14612964778295018,1.8370403570867226,25.442373510312482,0.2090419681970026,0.27115753709505896,0.16552226229736888,0.33777002,16.4959070570975
CRWD,Information Technology,111277506560.0,1.923429982413688,-0.9548845703439276,-0.38148361469270325,-0.696379761918614,-0.06308560686417168,0.5733006723020129,25.435292977409052,-0.18711443464952526,0.31964734509413467,0.036098367184216176,-0.088149995,14.695959481107515
SBUX,Consumer Discretionary,104758632448.0,1.8886488303331117,0.27635526171582436,-0.4625794235586012,-0.8712046864703519,,1.6009507117470283,25.374924802357913,0.145224166446134,0.2954390225036584,-0.08008700010995945,,16.159643988079523
BX,Financials,180037910528.0,2.2006391909424408,-0.3363495829180786,-0.4881156885744103,-0.6338029794424644,0.12378460270706292,0.9407552352794456,25.916433279705043,-0.020158292477013173,0.28781606208309146,0.07768572364795379,0.29228002,15.219325929024647
CMCSA,Communication,117249646592.0,1.953550121986699,0.3072725891848927,-0.5188762831255221,0.5972671689352197,0.08538196320533141,2.5353881031038843,25.487571230127532,0.1535694303769617,0.27863356046701465,0.8958318645423388,0.2141,17.490565488557458
CME,Financials,103920656384.0,1.8840216064615234,0.0858339382434053,-0.8267130913388081,-0.34290219148985085,0.045770962217871566,0.4057835618956758,25.36689352553207,0.09379828785366451,0.18673962830619276,0.271012933604433,0.13346,14.457364444136669
MCK,Health Care,103389552640.0,1.8810695440470013,-0.16740088161691935,-0.8112066011908932,-0.7760843206073287,,-0.2913019253583627,25.361769755618155,0.02544466284114355,0.191368549590738,-0.016871788244210362,,13.464503850972296
MO,Consumer Staples,104060854272.0,1.8847983590703068,0.18151790261966655,-0.7422213073728445,-0.8013800432844937,,1.5521591713864462,25.368241702192517,0.11962548580493282,0.21196170070546078,-0.03368285129917115,,16.090150075798206
ICE,Financials,99475685376.0,1.8588355101996952,0.4476404631081816,-0.8187612785355906,-0.3155721452811691,0.036668882730599414,0.7958565685642993,25.323179083167812,0.1914577943201563,0.1891133644118119,0.2891759699395796,0.114930004,15.01294639765578
ADP,Industrials,99826040832.0,1.8608611591530961,-0.43081669437068987,-0.8577681704256925,-0.6539843537842305,0.34293697495824327,0.5514480277044053,25.32669491640783,-0.045657035168912175,0.1774692186127494,0.06427356061449895,0.73843,14.664834705059087
SO,Utilities,98339676160.0,1.8522180318867216,-0.41906422719717035,-0.964582117212222,-0.21512872487397322,0.03635450774205802,1.2034861227638973,25.311693405859906,-0.04248478683989565,0.1455836437953603,0.35592878406042705,0.11429,15.593534185486815
WDC,Information Technology,84837457920.0,1.7671261376985095,2.210184913578184,1.1641794624606663,-0.6253019726600504,0.18222850282199288,1.5017761203029805,25.164003002969093,0.6672071502016927,0.78105109593152,0.08333533338133448,0.41126,16.01838937083616
NOC,Industrials,98246656000.0,1.8516727893789862,0.4470672783148046,-0.5393445019453608,-0.495460457883091,0.10874872060827616,-0.1637185763891838,25.31074705149315,0.19130307918875777,0.27252348830702816,0.16962556987406455,0.26167,13.646221132211968
TT,Industrials,93585506304.0,1.8236685983870564,-0.49345872485660003,-0.5385106740425142,-0.6130776051327517,0.1617451354958883,0.25134490622718636,25.262141361260408,-0.06256549137654788,0.27277239851754753,0.09145941886136498,0.36956,14.237397082775372
DUK,Utilities,94369193984.0,1.8284732096745706,-0.3181547268066265,-0.9995079576506278,0.05399553819089106,0.02886850011496368,0.855087194253703,25.270480521923787,-0.01524710225252135,0.13515775343307831,0.5347837238359737,0.09905,15.097308725133194
FCX,Materials,86486097920.0,1.7782150275819946,1.3979360259151346,-0.14330062113645145,-0.4134560079541341,0.04871820931515281,1.9891723803972774,25.18324952027991,0.44796338303420646,0.3907485625825735,0.22412418990311558,0.13946,16.71258907625474
CVS,Health Care,94598103040.0,1.8298690715561654,-0.4046855010876114,-0.20824378002885024,0.40880750065444554,-0.016946455914031586,1.4136192092197253,25.2729032603719,-0.038603653695596485,0.37136204973440007,0.7705851021857492,0.0057800002,15.892827263131913
MRSH,Financials,92196110336.0,1.8150507806393703,-0.03300918876003666,-0.7649442759136839,-0.4982176679762378,0.12439369061634406,0.6611842924804591,25.247183779373934,0.061719924605714516,0.20517855173213323,0.16779317973747013,0.29352,14.821132339896362
