,Country,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Discretionary Distribution & Retail,Consumer Durables & Apparel,Consumer Services,Consumer Staples Distribution & Retail,Energy,Financial Services,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Materials,Media & Entertainment,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate Management & Development,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecommunication Services,Transportation,Utilities,size,beta,momentum,residvol,nlsize,btop,liquidity,earnyild,growth,leverage
2024-04-16,-0.028589136201189948,-0.007448566988713955,-0.012102765177027425,-0.0036398385607177702,-0.0006353011093490698,-0.005752202817657711,0.000638749946171444,-0.0036101152739748624,0.030661465494040543,0.003058233665609782,0.003820949899013432,0.002930747427885615,0.002325406170993762,0.014535145967693973,-0.009661166152045424,0.009729597256848119,0.01019561688724609,0.01439797080160619,0.004934064441498059,0.013543911004270291,0.004872864358981734,0.01354253275785773,-0.007427892377020517,-0.00404055715143624,0.010818423638085618,-0.018441252734113855,0.001729089394541279,-0.0017981740163780795,0.009030206903603717,0.003710395093917132,-0.000983655276780718,0.003008345343505488,0.004965277207781867,-0.0018926328997881914
2024-04-17,0.029454894732333918,0.0037168899647266698,0.01891156068093613,0.0024570596374999323,0.009747383782541984,-0.007890327614793422,0.003411149008078428,-0.01569104440174897,-0.017547621178428004,-0.005181112842596731,-0.0031075265994638126,-0.006996561838450417,-0.005849374034527144,-0.0003500011702043532,0.0034652833256893947,-0.009879567823670532,-0.008912000307540482,-0.007707761334345855,0.00484072564946412,-0.003363063386516745,4.9034338336752595e-06,0.005826265786182391,0.007674197244564867,0.002351668063099165,-0.009640379073244495,0.016399511547036318,0.0024249737715566627,0.0020819059725772377,-0.0066495021396561615,-0.0026645472741967575,-1.192881886383744e-05,0.001024616010942402,-0.0033122199373986252,0.001446441519743897
2024-04-18,-0.0009107739780755391,0.006021633400390086,0.010680488925629072,0.0010164322694157751,0.0008250915164399276,-0.008899020463349946,0.0011431094303635506,0.0009445436906824242,0.01738137119067538,-0.005547235456341689,0.008772148260454792,0.00588705888842967,-0.0007249683708912111,0.022764010270354556,0.0030068363677645702,-0.013721134432237941,-0.007088776301824613,-0.01657853874041813,-0.010315007897121222,-0.00420856911750106,-0.001302771118847159,-0.012147841914688626,-0.000564862174434214,-0.01658202292887491,-0.0016740744532244179,-0.0034434561770399774,0.0008256583352650993,-0.001241579068794084,0.0013582817014781614,-0.0010219446047489028,0.00200351207873792,0.0010688391867652695,-0.0008018489839104695,-0.000599919560230251
2024-04-19,-0.00863123384520376,0.010550022807776201,-0.0032340861641996692,-0.002278397485425762,0.014107246511511422,-0.000803101890544204,-0.005876927066822651,-0.028141725878937787,-0.014574825953684447,0.008380907911230999,0.001966692549289597,-0.003268596350839887,-0.002045388158460975,0.009766249681522303,0.008701811122277147,-0.0039037460167572523,0.0009550552428111149,-0.009540618979773038,-0.006764710573586795,0.0026055479987879635,-0.0022581263748147687,-0.006541844002511728,0.003506122575442419,-0.002689570877270058,-0.005070921634534303,-0.007849910505976053,0.002953675309195666,-0.0002697740561322884,7.731175356907627e-05,-0.0020845785004585367,-0.002924679844938552,0.0022687342171561742,-0.0010432228497082488,-0.0011725143113193329
2024-04-22,-0.0054252612871359225,-8.083731951021578e-05,-0.000566830154071497,-0.003156161495797779,-0.00827919547095414,-0.011324354512618377,-0.0033349947071590787,0.006463904189505944,0.033885075683830125,-0.031824216607472894,-0.003091694664020418,0.021694128143989563,0.012414193155653324,0.0035555239025996054,-0.015493487513711542,0.009174014912993893,0.008939358758130761,-0.014123126885648839,0.0003324877776090687,-0.0005490730468924136,0.0053772382908361385,-0.0027402127520600476,-0.005865723157365787,-0.0038551093947687023,-0.0013438365210821101,-0.002696757210227524,-0.004343887826966017,-0.00636138415166713,-0.0007662835683873482,-0.004782258055830786,-0.00393005756630006,-0.0009655112493999856,0.0018093711696081712,-0.00033984547334107724
2024-04-23,-0.006357365860698812,-0.0013166736005177935,0.023558435875133905,-0.0034512997760376743,0.005288309050317075,0.010437376052895476,-0.00553990089378623,-0.003969634557642246,0.02268533941180003,-0.005961750286617847,0.012254479558313991,0.008682039319248339,0.021013515711212342,-0.007791562949316735,-0.015339957342195312,0.012097478722437428,0.0056439887031645136,-0.0005419895896962893,-0.0017598006900975877,-0.0005895980738298403,0.0008002248836594352,-0.0036203221787519807,0.002031179208224759,-0.003376720894977036,-0.003396354918011566,0.009392344531110389,-0.0004953451076258881,0.003936162355664955,-0.004321089380403846,-0.0014818150385287642,-0.004594009167551911,0.0008545820762437,-0.0003999027132932243,-0.002679571408724578
2024-04-24,0.009027079302597774,-0.0014703742183055373,-0.008649488956709642,-0.0018343204246213417,-0.008283503636659249,-0.004892246823563887,-0.00036460929021174673,0.01781603962924855,-0.018605067433724157,-0.003918128496126315,-0.006240839305261394,-0.0018505743497827386,-0.0009886907911298348,0.009120228531318086,0.0005873039850487187,-0.01638129087977132,-0.0024599839426152677,0.00038934400737431266,0.002228364265878903,0.011951231489148888,0.004587668328235399,0.01798232769004253,0.006748014274091887,0.006932339396163916,-0.003148674431070862,0.009435933860363965,0.009837390509662057,0.0005545485006615951,-0.0018364536431543788,-0.0028107610287331918,0.000985800010881869,0.003986430182905507,-0.0022681547498686057,0.0012764977308860406
2024-04-25,0.0008532028537863994,-0.0032921737348214106,2.378267143884026e-05,-0.002369632574996474,0.00787100938136671,0.00869829882297991,-0.005321149623203142,0.00868993758101385,-0.019022975823371653,0.002694228359822488,-0.004618025380886057,-0.001292118528796505,0.006993811958230942,0.004367450261060102,0.005594107656118414,-0.009083670539543386,0.017335788379765668,0.004949264567957603,0.0024921533561443584,-0.009280787005444286,-0.005804324147259643,-0.01103870183297706,0.017953094628190197,-0.0038606453111751263,-0.000726806878463738,0.003910860452759786,-0.0004494565919246616,0.003146885485565012,-0.0015767920788295718,-0.0008091542576281936,-0.003036395730307555,0.004355100457110185,0.0006058676366349779,0.002235484177750717
2024-04-26,0.019470695658269,-0.00043040844381552325,-0.02131217420356079,-0.001315372698661607,0.004580284420455338,0.004636354606763733,-0.004482398804540799,0.002390822638956949,0.01056922499626853,0.0027770407481656056,0.034139829451517965,-0.002157926080936996,0.003974624325905142,-0.007406843008476491,-0.0010218167973015133,0.00696883837162177,-0.0008527202807797004,0.02327967313407506,0.007208904802216057,0.008801120120810576,-0.004333805213555499,0.013931390239902076,-0.011704382143428371,-0.007064881642077572,0.005986975930257782,0.011951779890859377,0.00452155750896578,-0.0012746343294514594,-0.0008085729987927475,0.00238217387102508,0.0019410309388633818,0.0017069559021264554,-0.0010704940221185999,-0.0005858160123735143
2024-04-29,0.02081407772252529,0.002651369921310571,0.016247587652523227,0.00378786817161949,0.0031887009538778366,0.0009265869124170131,0.0034273141246858995,0.032517426644141735,-0.01498983964980564,-0.005249471570655023,-0.008443164020604528,-0.008287425980244373,0.0032326121833662134,-0.012200675335616435,0.003868854380894563,0.007941915049305328,0.001233614481697836,0.02624844004067985,-0.0019306832800024985,-0.0048354724898490116,-0.006171472595753613,0.011294693724364077,-0.011749166735100758,-0.0025467220790630226,0.0033048375818613353,0.0134344411311802,-0.0055854677674362545,0.0023873412343237456,-0.0005912793460594088,0.0014343084398403595,-0.00353356694407286,-0.00015420844449818015,0.00019869710821407614,0.0008550105060379393
2024-04-30,-0.00806167398773004,-0.006645136878602425,0.0018360465497778411,-0.0038425697998677607,-0.012121216170708235,0.0013032327351492228,0.00521665435374193,-0.005048633793434313,-0.0240070604949525,-0.000444025198832129,-0.006661345446052868,0.0032353162291487367,0.002670704853078298,-0.007735791288267391,-0.0031049480561079006,0.004898026659894525,0.015743307097112157,-0.0036454060744340175,-0.00029762679134314287,-0.00026523446832751445,0.002315334905694276,-0.012797084036605408,-0.005084528248099521,-0.002214973032164831,-0.0023371620834192375,-0.0030269100520248916,0.0008700527727273032,0.0008026751739201579,0.0002690648841630583,-0.006640536056025317,-0.005660694341659035,0.006231853404664749,-0.0014755421735714828,-0.00018671152793706401
2024-05-06,0.016956680028002644,0.007509295495939821,-0.02849957793702924,-0.0027646506995704905,0.0008944296299416736,-0.0016675017642931993,0.009156788694882682,-0.02193683528373104,-0.04414231801659329,-0.0032766386977268556,-0.013461218406782527,0.0027383076302728124,0.006167729887630121,0.004618709392140083,0.007132267777088907,-0.0013340911780312513,0.013128625582880808,-0.010368531428108424,-0.01600759058030664,-0.00897902056595878,-0.004062835784838494,-0.015170436659456771,0.0012354808303605628,0.0008329810705389102,-0.001036966294591553,-0.0005176038791521065,-0.007232808935426945,-0.002566859689065129,0.00022577553868960288,-0.0024816662300577315,0.001450837658691483,0.0044148547773623,0.0014218289670526426,0.0019143840515346026
2024-05-07,0.0002537190816622454,-0.0004418157023232455,0.00686691200093375,0.001988460141001943,0.009426557000217774,-0.00655986162349566,-0.009962153900450825,0.0054285624062304465,-0.03247774385697595,0.0038682773922876505,-0.0016610106998712583,0.004327555745935331,0.0016077267262186656,-0.0022214318510487305,0.0034805778652699545,0.00011641409501525825,-0.0001559842934109925,0.010848146537679335,-0.0066204630907996526,-0.009002011250241282,-0.0021671367713172233,-0.008819897123785083,-0.0011731456894659535,-0.0020460879925415605,-0.003291113530779216,0.0006096108366581042,-0.003574395886038868,0.001632657392682741,-0.0015950942068325557,-0.0007667297859974585,-0.00105212878447314,-0.0008235866745265193,9.97209822127982e-05,-0.0018441187742137249
2024-05-08,-0.013453179661267908,0.0014961518668593324,-0.0027343286589148626,-0.0028564155380047924,0.005295158604010386,-0.007236232396323755,-0.0020182018039665486,-0.013249823670002435,0.0036759422014635765,0.00017272359782744988,9.476764669712236e-05,0.010015827065867759,0.005425633282371668,-0.008360197827587193,-8.667217782273054e-05,-0.02246401747312212,0.012139818719162788,-0.015063661696080158,0.00368221419349873,-0.012167190378454365,-0.0007674372462889046,-0.01588404744554213,-0.0042854913837334675,-0.0019092537989770966,-0.003477849461516583,-0.0070250036032399295,0.0008761977324906576,0.00297522440143795,-0.0012883409732665956,-0.0009984684033245291,-0.001011467019927268,-0.0008029560640645167,-0.000721884264036636,0.001179740546603444
2024-05-09,0.014379261617353603,-0.005507461831474515,-0.0022659203627188734,0.008499846942904083,-0.0019143348480615385,0.0038808783581166808,0.0015637952577102364,0.003960710170478708,-0.023273317694428572,0.004030424905099122,-0.005565183789781882,-0.005762371350674129,-0.010274315296001495,0.0020576236467514516,0.0026270981297316846,-0.0024286693857529136,-0.004857337552362754,0.0029639908832164476,0.006474167639379415,-0.004434342408051831,-0.00290940756614355,-0.01467299541226464,0.003831013364198091,-0.0006814120938185423,0.001065988195230821,0.00238726232372893,-0.0037814350056448614,-0.0022982492978066214,0.0006560968426200357,0.0004912293766281076,0.0007296299925815652,0.0004350093611544834,0.0032247326065624896,-0.00032743683786814386
2024-05-10,-0.005229899433666303,-0.004047045124300242,0.005149007553671941,0.001973738663811073,0.0005409530612778893,-0.013514482059921992,0.0013102288172035022,0.006273736062346699,-0.024080959376501673,-0.0020686151563248066,0.004270314349043661,-0.0019237697453537126,-0.004146529211898441,-0.00032556417326221054,0.0024151764020474654,0.001573044732998817,-0.00817986573355168,0.031497760178957564,-0.007131985043119309,0.0029153135677137394,-0.0043816364325256355,0.05138057819241904,-0.004263982907509377,0.014125009890288975,0.0005560608639783905,-0.00997778081819465,-0.0017168722929242885,-0.0026110360904112234,0.0016292885226426705,0.00039132796291305454,0.0013809925820307601,9.785986996987663e-05,-0.0018134208832142084,0.0002155054083784893
2024-05-13,-0.005872662336416742,-0.0005147873892433136,-0.006192283575352806,0.0037309376224609354,-0.006175697655926028,0.011782793644700234,0.006016086972849867,-0.019380207697188515,-0.03164515081285698,-0.008969148939477506,0.0027853773951829128,-0.0067093013937094305,-0.003555487859484819,-0.015594994835900272,-0.006822657478692711,0.005487937313404935,-0.004177797444857308,0.0017469798607888084,0.00455271594724842,0.0005354687482711767,0.003485307941002242,-0.02297738805117148,-0.002520162505796306,0.015194579722457037,0.0009672380061056568,-0.011902733555401623,-0.0009021409318304989,-0.0014084416302613495,0.003403743660314808,-0.002754798272411832,0.000879794139597199,0.0016322027398506778,-6.643724124043944e-05,0.0012621407323463948
2024-05-14,0.0010869525552367754,-3.137586338036497e-05,0.0007540391669562455,-0.004149194642923078,0.01164365390792618,-0.000980873012329063,-0.0030332267298164655,-0.0044804507494188,0.020811197082958494,-0.007177951874130159,0.0008716234524810899,0.004942345319354745,0.008400303868194113,0.0342198404755571,-0.0019919199025162882,0.009793722820031901,0.005261551779683073,0.009545159313509879,-0.0053647170833104225,0.0068365882226949296,-0.0020672266459607984,0.0039871800492787286,0.002942329445412278,-0.006845325968803748,-0.003223206557327259,0.0009246547521875902,0.0007303895576968983,-0.0006630721660320293,-0.0016943995844870912,-0.0018690253709311615,0.00042374329538343264,-0.00031536611242371143,-0.0005167516457961607,0.0005580496951084987
2024-05-15,-0.008327209670000588,-0.0060299736163926705,0.011368054901914339,0.001968718555513034,0.005813920861381945,0.012276276915198916,0.007270682471331485,0.008522573986919467,0.020353864446099216,-0.002089450201887283,-0.010499386035063424,-0.004872301546716088,-0.003558402664947104,0.0013029515846817883,0.004803296629621813,-0.008738046115079334,-0.009946173053783168,0.028534273630386124,0.005892153317486158,-0.005557113606035234,0.00285561752594749,-0.004297916860684204,-0.001328640771354296,-0.02026153914746882,0.0001379256175658914,-0.001211576365572517,0.00035961418976621345,0.004705885334995557,0.0009620695967808339,0.0007144820273867479,-0.0017424530686723301,0.0007055421928358561,-0.001235802398191412,-0.0009911200439421436
2024-05-16,0.0012067941920044754,-0.0006724518532178927,0.02355414623787462,-0.0006626920881190798,0.016585511934705394,0.0060498032591894905,-0.0022766309712776334,0.012349062229019311,0.0015088206338377335,-0.0016239325173242965,-0.0024207503537116855,0.004155030922117591,-0.004843358131795367,-0.016252882750800682,-0.003224153523701052,-0.0016896481653156355,-0.006634366264934013,0.018213631198255236,-0.0031362271852862153,0.0026681615070663018,0.002485718866291956,-0.004280049907051367,0.001591838306693437,-0.006176333993686582,0.000383547601651419,0.0019458841597817808,-0.002780760291810424,0.002952107090055481,-0.0016712336792714519,0.003424219087164465,0.0025787466308094358,-0.0007079096575439139,-0.001139413649370714,0.00016395935022618245
2024-05-17,0.011022785543155991,-0.004628447347314501,0.0026351312951870577,-0.0010870005828357264,0.0009309634875416654,-0.011357479627194068,-0.0056134561072615705,0.033926992958155704,-0.00873762152405376,0.004998813228044989,0.00186556458344681,0.004437754807179861,-0.008946008451689563,0.01497825959776433,0.0059174873175134625,-0.013028323337554219,-0.008792187201733703,0.03325815024424856,-0.006802784650000417,-0.002900732366352283,-0.0015030052444119843,-0.010895264968997013,0.0147322648397215,0.002791388618306776,0.0012402986614901534,0.006502567298527086,-0.0029758550333601904,-0.00015707606396148967,0.0003407545832599235,0.00165174489117603,-0.0005310659022954049,-0.0005774525873018224,-0.0003631136339795661,0.0014872470634404267
2024-05-20,0.005110666090870965,-0.0017946056099871336,-0.010056867670634533,-0.002761886166458654,0.003102369951032025,-0.002227281161525529,-0.014487178530076798,-0.020375286800214543,0.006697512937645724,0.016581844625568533,-0.0021258020045049515,0.013018864858552266,0.0007589627471167484,0.016885688416485044,0.0068384777859310485,-0.00755149492810072,-0.001977292798481002,-0.020161596129232226,0.0005281359391437317,-0.00846610037437817,-0.0012451547600274258,0.007931495388873836,0.0007015940476349089,0.012870351194605821,-0.000942114607601751,0.00016151662429416774,0.002401675778441529,0.0013201421692977597,0.0005011318288512375,-0.0006951804534012569,0.0036927126459806755,-0.00036212822376275455,0.0002548331472030929,-0.00026825346705702975
2024-05-21,-0.0070206663545552715,-0.0032476298205095437,0.017226018637587305,-0.0011018128660779231,-0.009524256329891649,-0.0006629794140843288,-0.00024386569640072182,-0.004495613849135245,0.019846540211124752,-0.0011694709514866405,-0.0017507971735731907,0.002998663997369526,0.0007942773771300892,0.0013592994697185089,-0.00904815919259961,0.010455553177787284,-0.0030071061220277393,0.0029450626034777253,0.0027326340921201148,0.0030504777787524174,0.005366924427426695,0.0013639180846250626,0.009967266988474499,-0.004895531422095295,0.0009023836040864041,-0.0004868400397154665,0.0013388821405430598,0.0010959209901770651,-0.00027953277207597426,0.0008526471047006008,-0.002614799090062832,0.0004988777746066837,-0.002560182725418699,-0.0010020851852637841
2024-05-22,0.001263185331766116,-0.0010179137658091477,0.0031786472571959665,0.005912081382095785,-0.0018350162293296482,0.0035369642181133512,0.0008408063598075528,-0.012625845893581296,-0.013962262700569885,0.004541894084968674,0.0017435153712728269,-0.010161759773401176,-0.008415747714149378,-0.01357368631535913,-0.0033596609143401045,0.004844448381788032,-0.006903156980938444,-0.0037516455113028807,0.01962488634657729,0.003936514527676756,0.00234215280217102,-0.0018993867591616408,-0.0031626327368144296,0.002258092739496477,0.0003294455353205928,0.0022023976516953076,-0.008176025290326752,0.003313902205186262,-9.887426105393817e-05,0.0019903951118749367,0.00021207486723500096,-0.0009664500804932289,0.0015234161618700901,0.0012868863113893471
2024-05-23,-0.016665693988826415,0.002500958459720892,0.007238562366070038,0.001503459535531748,-0.001972935221888839,0.0031817094154762866,0.003840400801067215,-0.01545680042614464,0.005158624247803093,-0.005792250146146254,0.001910869254833457,-0.004027295876254276,-0.00020863720975542246,-0.02873349155398952,-0.008372256636608332,-0.007405414925431616,-0.0024123372867072544,0.017456168112793713,0.004078656067674789,-0.0008185676834677009,0.006044616901428235,0.01943279185880455,0.004245397206329734,-0.0076211246976918955,-0.0007967427098748555,-0.004092500689151417,0.00036684331552396063,0.003684037119511108,-0.0016959862848119059,-0.0007052249882381935,-0.0019869790926657525,0.0003122948275275713,0.0004951509670722872,-0.0010201741246963097
