,Country,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Discretionary Distribution & Retail,Consumer Durables & Apparel,Consumer Services,Consumer Staples Distribution & Retail,Energy,Financial Services,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Insurance,Materials,Media & Entertainment,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate Management & Development,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecommunication Services,Transportation,Utilities,size,beta,momentum,residvol,nlsize,btop,liquidity,earnyild,growth,leverage
2024-04-16,-0.03136645961937436,-0.0116004124459382,-0.007244121508009356,-0.002697741764641497,-0.0051366739613974725,-0.006791920117419678,-0.0037829453674183126,-0.0069480744076222895,-0.010865249259153456,-0.024154656844088535,-0.0012801343640617628,-0.006041495614648266,-0.013686273827301167,-0.0064087905156843305,-0.007219370227657056,-0.000998964628610152,0.005169222051911349,-0.0052897491655377075,-0.006289444856557025,0.007879810877361292,0.00604764599322128,-0.0033920729845092787,-0.009377700087769994,-0.010389803580561225,-0.0011397200134961542,0.0015603531656477212,-0.01135452331146076,0.001641558335084994,0.00024172434021299438,-0.00022832262206298604,-0.0011114204199054673,-0.003997098599366387,0.0009325865333426563,-0.0008206194709513931,-5.510589735809443e-05
2024-04-17,0.014247481239837947,-0.0014026878094317097,0.0007661056123178558,0.015879137367258104,0.00727834547823656,-0.005180275149444601,0.0008238663131059266,0.00251644081374674,0.005005867044017842,-0.004326585454068656,-0.007941317759182382,-0.0017052257921141149,-0.00961833207634349,0.0005085108251880652,0.009357618999833915,-0.000640409354405631,-0.011702012275487577,0.0009418987231149679,0.01187760444497837,-0.002112122545015732,0.002679820365686548,-0.001305666582247303,-0.006385868668089614,-0.005079363837974159,0.01612831611640742,-0.0023120204519840545,0.00350126699287955,0.004941806362246944,-0.0007531769364180676,0.0005136045666658866,-0.00029597917377155686,0.0031767530122031587,-0.0018003305778534616,0.000501084720678431,0.001644121973726603
2024-04-18,0.0025725087186133895,-0.00020882684613437078,0.004813262067982941,0.012809244479741263,0.004804799417981691,0.007512367744270773,0.00559991524918412,0.0057113322771483324,-0.0020877125101521447,0.0015659232294089613,0.011483761299793055,0.007160216568569106,0.009339532252115285,0.01658189164570541,0.0013250942537015107,0.0073447124334828475,0.0016855445747046768,-0.010304205857118425,0.03714867019225916,-0.006069395859964672,0.001625588160046937,-0.0008504561669319975,0.0066476903016690235,0.0004729688418252865,0.003688450509784915,0.0007068237528129267,0.0014896162601315437,-0.00019182274617939013,0.0009043477204811884,0.0007957323924515337,0.0006415535702956904,0.0013138924407150247,-0.0003418978490501248,-0.0015689766151517155,0.0018452675545731398
2024-04-19,-0.03894659025240708,-0.0020502955481964884,0.00029310953061296085,0.005215506649730975,0.004961999492810366,0.006928394703873533,0.0037661580355631188,-0.0021743905843011873,0.004948058271366951,0.0019396510434312316,0.0034225296349472533,0.0010113884501004634,-0.015467147233921456,-0.007713409692101132,-0.0033771271949297288,0.0022151375859977705,-0.00037546331795416065,-0.013913805058430085,0.010493925202715545,-0.002361910711116815,0.013262848416456344,0.001199708905184027,-0.003112593342386955,0.015819478541407778,0.006367381374942183,0.0009529044241904449,-0.015644574596728893,0.00278416367178385,-0.00030730264167369624,-0.00012557326686393416,0.002214856123808494,0.001170779926612176,-0.0006707644198429764,-0.0005185407222806287,0.0016694419402888984
2024-04-22,-0.007990365531457834,0.012984574281534917,0.004245636862270584,-0.0029843999337795285,-0.0036109484947259474,0.014009766429862812,0.010798293801399456,0.004219678022091185,0.01657084482786316,0.031044169545833656,0.009897474758508319,0.007495444418842072,0.02053757563070009,0.011674555055144378,-0.017757771390382746,0.00777392861245709,0.0034413402662371874,0.01864808165735864,0.02273154051008776,-0.003911455930287823,0.0035597629271702895,-7.336769391256759e-05,0.0028629818712924884,0.012935610869178023,-0.0005933911578637182,0.003151405857888388,-0.007672466743483732,-0.0061370207215675895,-0.0078569867024745,-0.001550356863308089,0.0019688453982532597,-0.0017697562664239364,0.0015372052588488005,-0.0012352937624823435,0.0006221928523195546
2024-04-23,0.008916881680991097,0.007829536485625965,0.0026312051701933917,-0.004247761146078281,-0.005633381293192285,0.0007987843333171012,0.007274886453725072,0.010296286657852084,-0.007011961375466454,0.0023600217476121904,-0.003223406754079076,0.004325840213835302,0.008398082807443856,-0.0026028420743606233,0.00881268445290739,-0.008010940853298558,0.016359344583620122,0.011137385841354977,0.011009181603228503,-0.0008202964218327315,-0.0026540054936370653,-0.0003654661812450478,-0.009325947192889589,0.0014287917183195555,-0.004034174402686247,0.0011143285534225486,0.002896555710477066,-0.002635665345180603,-0.002970447833193435,0.0016562029112209573,0.0004279566076564123,0.003827479999706771,-0.0010980792274222083,0.0007616254624800831,-0.0012014581431325942
2024-04-24,0.028484523933263686,-0.00920003938887694,-0.007399594949468717,-0.003252596075861089,0.012961913407962251,-0.0015043975079984877,0.0004961093548482328,0.010472147003257264,0.00048374414807398746,-0.0045313349162265,-0.0016329872322136101,-0.0061826676805923015,-0.007064700222500052,0.006368583987219158,0.003102102842166068,-0.007250267454401153,-0.005242518348147783,-0.0028582607327575123,-0.010184848607466004,0.0001934887404880677,-0.0028874691524467134,0.005781014269119847,-0.0005207161667040288,0.0076600536324039955,-0.005453721112359666,0.00010479318463340587,0.01392386916755799,0.00020759994324319193,0.0036600044428665743,1.7832029943073338e-05,-6.0688540498772284e-05,-0.0001567772485762302,0.0014567785145194352,0.00014030020469092997,-0.0014627308209216809
2024-04-25,-0.015040899666605498,0.00440068850054721,-0.0044006478357534965,-0.002554461257204812,-0.01955784328597772,0.0030546433711484606,0.0041728008761345685,-0.0020923466039273705,-0.0025922904541442926,-0.007674837969137862,-0.008659825355780552,-0.005933660914646158,0.01450486428786539,-0.010389959832477444,-0.0035337335796253072,0.0011129883672231307,-0.006360638957041879,-0.005634261399144318,0.014967245942714926,0.002407170174661042,-0.006200780903147251,-0.0006189007430623931,-0.003152260972039802,-0.0009604676802056517,-0.014538120976214763,-0.0009281155816675134,-0.0067044857935515765,0.0016953217034375598,0.0008249158225268013,0.0014539006675897016,-0.0009173802846192739,-0.0007059459433635411,-0.00015483105289517516,-0.0017687614846331897,0.0005816415077959022
2024-04-26,0.012204127185522197,0.0005882885778040771,-0.002578188653299812,-0.003030160075677891,-0.011118266758842357,-0.0017860897975074009,-0.0009516681473673994,0.004105645853801808,-0.0003620282652700106,-0.019415618543766982,-0.007192507751417723,0.0014275164086215235,-0.00688154618222442,-0.0019437132002044439,-0.0001824865341884472,-0.001699861398192678,0.0009073100723651445,-0.006935391640434739,0.022378933888414703,-0.0005132473349239416,-0.016823361012254994,0.0005854106365496836,0.0019319454998636492,0.030641331264325933,-0.002451196103727389,-0.0001453725587170489,0.0058967626641615095,-0.002695418830633028,0.0027902185711262983,-0.0006550787705730479,0.0004537936194942654,-0.0005808960595833246,0.0014828117983472836,0.0010690822993310002,-0.0011920582222192295
2024-04-29,0.019251236131879346,0.0012547901277327668,0.012173233317283271,-0.004453216282093084,0.0010173721090847682,0.006762964431514678,-0.0016188838853772858,0.007193265000759889,0.009429538362823632,0.01054244572925394,0.011353753030816077,0.0001672016768469376,0.002828472537232163,0.005495478736933087,-0.005024382146815994,0.008741707603728395,0.0006882939145177758,0.008508309730678613,0.017524533637238136,-0.0026408079712879743,0.00011300185506090912,-0.00258826406781222,-0.0014922916317310184,-0.003114302707735354,-0.012389170699434028,0.002050000729171365,0.004816592642228595,-0.0022091639289527265,-0.0023306782780271734,0.0019467610731046417,0.0017907909360368062,0.0012511323738489597,0.0014373755004708291,-0.000864804733867716,0.000661636856007066
2024-04-30,-0.004733417639721167,-0.0016113905512038218,0.0027936684112281006,-0.0038195561691338562,-0.008587541026875445,-0.0005212935091027362,-0.008010466801920508,-0.0037573990131519698,-0.012905242899376142,-0.007457817723936057,-0.003557860560246927,-0.003354853277558885,-0.009551683357672295,-0.011947718364022386,0.004674458797306977,-0.004159101622673085,-0.01381792170435777,-0.013423292106965684,-0.00925790247670374,0.0009469097069207479,-0.005089383842085678,0.0027624792946027497,0.0023534735974250175,-0.01083282389413116,0.00036044363456562683,-0.0034309058612023834,0.0009253095988006243,-0.0009763589701994786,0.0044933326963395755,0.00014933037240580848,-0.0018274663009421267,-0.0033633021378243508,0.0013128432577991967,0.0017668767842744621,-0.0005162977353549034
2024-05-02,-0.008297031296565704,0.005496777825290362,0.00478813694157161,-0.004430014715651506,-0.0026249930607074616,-0.0013454339115731113,-0.0030432840471002064,0.002946407522185331,-0.0005444853690330421,-0.002310968247920863,-0.0003708282888809163,-0.003566872494355622,-0.0033961822381218297,-0.0040794244627243206,0.0028655860427982565,0.007341463202834356,0.021149788946727432,-0.0013751821769707657,0.027655199867230015,-7.330004628492622e-05,0.006313764683462058,-0.004019072468267066,-0.001605208736980076,-0.011486632212142035,-0.007961360164980037,-0.002827353752707891,-0.005538803420423648,9.844829582998107e-05,-0.0008881099026372477,-0.00014806913044858598,-0.0008028707228797644,0.003039535127845911,0.0033093819204148747,0.00021723895810395113,0.0014574161029486247
2024-05-03,0.0046520325821086325,-0.0002882869432516635,-0.0068669625008778564,-0.002118493946719578,-0.017274256555731175,-0.014657632102947888,-0.005512634447698114,0.002038081545940445,-0.005920888122371354,-0.004515481277296974,-0.0015907926993977406,-0.008854570107802188,-0.010643789515264006,-0.000587400842009673,-0.012295825967838328,-0.006598262797076179,-0.022932903041306317,-0.0032541171610294436,0.0315619868807011,0.004529906278975122,0.005278255770145229,0.0031716861403617356,-0.012637006982896081,-0.0029620258600719916,-0.005408953190380588,0.000618649208036826,-0.003622857138739599,0.0012279236962346382,-0.004933604292333116,-0.001984312785129024,-0.0013629892941225852,-0.00046223760355756097,0.0011009571767728885,0.00016360537318510043,0.0013654259972684555
2024-05-06,0.007571109332859925,0.001428534681375072,0.015259473509250802,0.002041118506097261,0.008546953031323475,0.00658321779698907,-0.00039997435862115853,0.002231696496992561,-0.01357619891510306,-0.004492990718473816,0.013948172642539091,0.008092876610272961,0.0035570147244973088,-0.005191861201052428,-0.007430173011354853,-0.0003103723121161112,0.012303952908860672,0.0028569385316045614,0.01266180378454109,-0.0072450409174277695,0.0013477226472470487,0.007314067427666017,0.004408367967549689,-0.0015647163106456002,0.008465222030235411,0.00025524165024933085,0.0014940702577802894,-2.17684657975725e-05,-0.003847126999319297,-0.0010347732083612077,-0.0009332742384235259,0.0006448001650275117,0.0035344969228360726,-0.0035788684353945913,-0.00071435771156119
2024-05-07,0.005110469707898847,-0.0007211989471591203,-0.0029108762463994197,0.0056178970361957965,-0.006126450638919916,-0.0048793244922470565,0.003222882697340064,-0.009085434674148067,-0.0036352346881272685,0.0013353071563119484,-0.007887719559037044,-0.0012640139137094768,0.0018286005167016386,0.00045193072954750646,-0.006526799848693387,-0.00418909755872801,0.008041983544117027,-0.0033985738947661993,-0.026127248885191637,0.0009819465268184324,0.00677635062111665,0.0031048801378879636,-0.00019432153426346112,0.013262492210134287,0.0016836101997909972,3.738839865182542e-05,0.0006085662474391989,0.0027630093314245413,-0.0039474239962906344,-0.001686300561620831,-0.0009645795868993482,0.00015980718491574478,0.001907435807729354,-0.0023135698925278543,-0.001400786687182404
2024-05-08,0.003850757323900809,-0.0013969220811951974,0.006103142059121563,0.0015906691213707228,0.012116531165701671,-0.002480339041326746,0.0016602070631111618,0.005945717662090302,0.004394368948788552,-0.006251695695085438,-0.02581914014784106,0.0060864467827754076,0.0025441293254270672,0.0024519627126956133,-0.0016006789711137653,0.003903425667868043,-0.011443112729886967,0.008272196968319533,-0.026247731120127276,-0.0008954440126793734,0.01233224764726677,-0.0003014308491754412,0.012722816857384793,0.000641776631909621,0.01165169261609765,-0.0011937410100847326,0.00595218788904051,-0.00122138370867706,0.003026322381099912,-0.000559737349580135,-0.00019918797954571128,-0.0016974064560711273,0.002508047730829634,-0.0008467908093068436,-0.0023062242543619854
2024-05-09,-0.007238281855641624,0.006624531351432877,-0.0020071672620386688,0.00470313126069409,0.004878543972568324,0.003257733337328391,0.005592076224968406,0.004917356211870108,0.003903441003660017,-0.01431531573101456,-0.00291553749437771,0.006045634276894046,0.004047855131177354,-0.0015060250506931984,-0.005243230788819045,0.002642432245066501,-0.004366984204449379,0.0056421069402335135,-0.007809928212429345,-0.005043940774694782,-0.009959015397016893,0.0066411757555808375,0.010524453488617745,0.020311255723346393,3.609148616793355e-05,-0.0027400234747450678,0.0026815664430117,-0.0016887905309573008,0.001021334667659712,-0.002669565980500609,0.0024932739192316455,-0.004177685069018592,0.00437011024354912,1.4132247000535662e-05,-0.0025584388490372573
2024-05-10,0.006029782036846097,-0.00038889590687813026,0.008416795661643129,-0.0013972361530003264,-0.009748973728973306,0.005716803752028388,0.005922600494324949,0.0013414285941478873,-0.0004453073156035351,0.002849870183953993,0.009276835418357998,0.0009499808698914728,0.0028094723942940374,0.004158044420788154,0.004584649624906955,0.008014327071709132,0.006658722701558806,0.005567869378832527,-0.003110449397475209,-0.004936380883320798,0.0068289360346486935,-0.0025323732983026015,-0.0054605148019926724,0.03840218842643185,-0.007727000930873995,0.0010707782007670765,-0.0003357179618035209,-0.0032438734957153034,-0.0032868731599793688,-0.0015889420740875895,0.0014159091194685795,0.0027919106171107257,0.0042741602221444,0.0005988122808757572,0.00054316133647071
2024-05-13,0.004897917247688241,0.0068709705786935945,-0.007947643787097846,-0.004642673749842347,-0.018794972254683285,-0.0060570090843496205,0.007657091381411139,-0.013565360509808895,0.00514615779575747,-0.010536892454764106,-0.00045622628754374154,0.004471122202248557,0.0004203143135367576,0.004872289333552927,-0.015010129951752809,0.0023720014770108495,-0.0085527970957824,0.006146908499520366,0.022745821166812744,0.0009346597360154081,-0.014175673807509653,0.00185959506808506,0.0025577801603901946,0.020579215081992834,-0.0018143375285869362,-0.00019502805546909135,0.0037832272958105897,-0.005122479923696418,-0.0010756374746703167,-0.0011448807381496016,0.003212912641849982,-0.002201116862172781,0.005294843187305689,0.002063597509455156,-0.0005363115897963599
2024-05-14,0.007168535662190429,-0.00610848793093975,-0.008657741570525831,-0.0020873959383693784,0.0001097051438556793,-0.0003271819913561827,0.0008453592893906885,-0.004079560595765587,-0.002185449248631791,-0.006304968808900895,-0.010987274489923829,0.0037302566884367203,0.0038720476968319537,-0.008790433300391042,-0.005918778827668379,-0.0033571114883928317,0.0022794810035990038,0.009913090037568182,-0.03250687650367254,0.003411993640429923,-0.0010919560441755031,0.0025347274452936605,-0.0005565234656399906,0.00696283935208212,0.007405335886853586,0.0005452616789192683,0.006018119938399013,-0.0012049756062675393,0.0049248037453368705,0.0003254153525281607,0.0025286833605496803,-0.0011307053195436089,0.000447187029429729,-0.00025148564476297063,-0.0024198233289340365
2024-05-15,0.005813886652953792,0.0049224776855223565,0.005988068688803991,-0.0011031170192186605,-0.011259442285704744,0.00513597250099606,0.0008993873197818259,-0.003309362610368195,0.004683647359208713,0.007568872726734796,0.004616490629613346,0.007812967356113028,-0.0037411118165730757,0.0028949320178723367,0.007680192953860731,0.0015532886134818015,0.021300445605542933,0.0023187817695476316,0.006889008904937689,-0.0012020492288200956,-0.007768741090970642,-0.0032860180237719422,0.007130126233823324,-0.017757907122538802,-0.004447837132994836,-0.0015810776009841242,0.006281231508750295,-0.0015948434782598372,0.0024534200843564463,0.0008299207670725353,0.0007622141433574656,-0.002676247106685303,0.004257936404796329,-9.378561579704691e-05,-0.0003753199022694169
2024-05-16,0.00849391623730719,-4.4333147026939584e-05,0.0034374753367315035,-0.00012205184913653385,0.002027738071685761,-0.0067074887919866275,-0.0006109499155576334,0.0135258893873684,0.008299830415634608,-0.004070534731718785,0.002272956725516529,0.0009911983471899426,-0.005654470435000687,-0.0062315676714229575,-0.004261612085674038,-0.0014214590258435074,0.014869815625587935,0.007863157179290953,0.02754211470153856,-0.0007626607147304547,-2.42310172517193e-05,-0.0031470196285678788,0.008284225264225259,0.016729772782708634,-0.012845285317862457,-0.0018868802261133492,0.0064672593409708145,-0.004864867252176504,0.00418665875030643,0.0009441608402767788,0.0011016917644555552,-0.0021858052148306505,0.0026733868605166417,-0.0004910841508435494,-0.0008834311505617205
2024-05-17,-0.0015766628897651998,0.0008047139714355911,0.007098314764793133,-0.0009984087578697519,-0.0019086603073598719,-0.00300128979330653,-0.003597637487550445,-0.013754043977297313,-0.0032173955648477325,-0.0012857712863980795,-0.0002963944081310456,0.0029899238181398317,0.0012298270824500559,0.0005277144121941007,0.015448946117592496,0.0006031207438444468,0.005630006839284163,0.017847471815619895,0.00892347226382992,-0.0021386988815390233,0.0016691353265147586,-0.0014786159086647727,0.00014094247546604562,-0.02129929525868684,-0.0018006704409425668,-0.0027189695168481315,-0.0014023124741938417,0.0008902051358799287,0.00042019934040475365,-0.001837292688035587,-0.0019248323421121626,0.003786855691206327,-0.000865867330496597,0.0004546647044048036,0.0010983988106552465
2024-05-20,-0.0008980025096260219,0.0016383755936631944,0.0026332868356869245,-0.0033559821367943905,-0.013524858293595447,-0.0013693241460331742,-0.00734546760520247,-0.010581823026652639,-0.005002681712511635,-0.0026100537012756614,0.0008526483216563513,-0.005035254487595425,0.00041667996872577526,-0.007334369785862766,-0.009537184750134283,0.0008680634165482658,-0.0019842728501855904,-0.004373227321979016,-0.0059348853727045885,0.0030298842021141427,-0.0023965143369942773,0.000629974979801931,-0.007227419167817269,-0.006562231324304684,-0.0013182997246040781,0.0012691886792437104,-0.005540793949098658,0.000930602214846791,-0.002701390866216549,0.0001771824122639361,0.0015648381050041029,0.0009256814412790277,-0.0012220877727293926,0.0007151083254802741,-0.0011070306709773088
2024-05-21,-0.003569181177231923,-0.004701771768877028,-0.0038070132698616965,-0.005571766002059673,0.004321977806409212,-0.008646530788491001,-0.0052879156415951215,-0.017190717168862793,0.003059775925718321,0.0035020530228704366,-0.007353239734929811,0.005246479467788946,0.0021039918483409126,-0.005133153189331882,0.007001882997692419,-0.005411162984263057,-0.00947609165463513,0.0003420566623242497,-0.023608442484465076,0.0009508805046837343,-0.004251430590879467,0.0038675840841027177,0.009653801045821829,-0.013029192531620881,0.0022899671439197025,-0.005128256823427496,0.0024945214678497897,0.002349988598655688,0.00047342645070077996,-0.0005830929235555924,-0.001153780964278157,4.967673690085345e-05,0.0009386948017400127,0.0004694842796732225,0.0009365687570269637
