,Country,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Discretionary Distribution & Retail,Consumer Durables & Apparel,Consumer Services,Consumer Staples Distribution & Retail,Energy,Equity Real Estate Investment Trusts (REITs),Financial Services,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Insurance,Materials,Media,Media & Entertainment,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate Management & Development,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecommunication Services,Transportation,Utilities,size,beta,momentum,residvol,nlsize,btop,liquidity,earnyild,growth,leverage
2006-04-13,4.180889975865509e-05,-0.00025192734867310177,0.004884614890085843,-0.0019175238378919353,-0.0017311898500048536,0.001330015564755105,-0.000614752592447103,0.0045106324055114435,-0.0012407349661748763,0.0034048290468596835,-0.010610024861028293,0.002426281677931519,-0.005833061354782482,-0.004221816962004352,-0.0013675702938130828,-0.001287762191269318,0.00419500601769888,-1.2760832294891251e-18,-0.0021336069287590364,0.0035254516575458383,-0.0007697873453879479,-0.010155086008477657,-0.0004175009071517082,0.0048332782955300135,-0.010806113269361576,0.0037702889313699765,-0.008234712917549273,-0.0001373858509104121,6.67397384002862e-18,-2.0688767075189297e-18,0.0001998522751870566,0.0012701027708319288,-9.2254061031334e-05,0.00020263109994387126,-0.0004477117462717386,-0.0015644089686745958,-0.00043961384887617746
2006-04-17,-0.0015263420423374913,0.0025958316676086574,0.003337638424200675,-0.00016553950514820267,-0.007085380297783196,-0.01222960398361483,-0.006964558904324674,-0.003337625888996103,-0.003722940423386259,0.01925558901054059,-0.0039980943659157315,-0.0004516078109343772,-0.00284882516004625,-0.009186767846304778,-0.004191068969577161,0.001205651249573638,0.009528362011728082,-7.101175326204312e-17,-0.0033550018967523497,-0.002355461711782288,-0.019735608022215113,-0.015586571145411203,-0.0036579656743683502,-0.010082789260590436,-0.0006247484323097131,-0.014780410388718065,0.001620108051933317,-0.0015775725707161891,1.4145767946590965e-17,-4.396610529848016e-18,-0.0008185872538593655,-6.740495234667138e-05,-0.001271103982536988,-4.706300213857665e-05,0.0009892141805729064,0.002691332511407951,-8.974281244721998e-05
2006-04-18,0.01593538894067946,-0.0041209169553757,0.003158926715877545,0.006893752157247424,-0.0005408095561642028,-0.0018115182115408413,-0.004228798614328783,-0.015192229626964029,-0.0036137349200012275,0.005548574566810865,0.0035244043865957915,0.0034280091652858623,-0.008836072200375623,-0.00919679419241754,-0.009466715133876464,-0.0016411990430858015,0.009235701330722566,-1.0018406905636363e-17,-0.012533257448267146,-0.003970335707568727,0.02863474251175107,0.004070946387661431,-0.002710339382600777,-0.005238398685460061,0.004067074980879148,0.0015976623697750074,0.0017149519117640735,-0.0005847725834202484,-3.4169963492328096e-18,4.1846899203059634e-18,0.0037185500162151713,0.0024985822482645505,-0.0007114618965913265,0.0008755960001062469,0.0013655392794907583,-0.0015039391445182638,-0.0007354512215335201
2006-04-19,0.003918184396777611,0.00358964051804191,-0.007934233028827377,0.009919210163149136,0.0011255526438098539,-0.002321424161026836,-0.006936957753972451,-0.005816256403491409,-0.0009353967054731723,0.009685751543413538,0.010690469566045238,0.003533561402876525,0.0038260341988563336,-0.008749961614044243,0.001202154717759761,0.0075867832570691044,0.0025594216083349476,4.001068249329178e-18,-0.00888638190805204,2.320789720928912e-05,0.0012282064072565808,0.0030928190238473036,-0.0028619495739860357,-0.014781718515611584,-0.02062454379007534,0.0008388997704487836,0.00030641723638024385,-0.001258760896057072,-2.618661445822121e-18,3.4203543819892717e-19,0.004332959807274577,-0.0011071256915993041,0.00021220354881790367,-0.0003355685004488152,-0.0010941669384243956,0.0014421953282439095,-0.0005625372395726503
2006-04-20,0.00014320356254388927,0.017119776193816015,-0.0008490536244539687,0.0025675296946246944,0.007004188126675164,-0.0030465778992847118,0.002964313349602574,0.005086265991832281,-0.005116656143230304,-0.005629633474785198,-0.0009501549512586597,-0.0004833370358181039,-0.0021604360965024505,0.006867721738805846,-0.0006991466956424885,-0.00048130199070918337,-0.012171392660594476,3.50033585451276e-18,0.004937907774731384,0.0021122295499042543,0.008599792947014717,0.006978466691701449,0.0008812614053139435,0.0072772578454539045,-0.007326681316659575,-0.002827680726604382,0.0018967618118245874,-0.0018495467351065543,-8.064084986679763e-18,3.578565857277246e-18,-0.004191516907063139,-0.001451711043726657,-0.000703386290514069,0.0008935404362135647,-0.0010155983432038693,-0.001327391157954676,0.0006794649467728769
2006-04-21,0.0013351180988484244,-0.030996117893223908,-0.001862704604153488,-2.1252033240600755e-05,0.0016526549620960213,-0.00959347158769113,-0.0038699357153440233,0.0010599878660941756,-0.013716881663402276,0.015226129408707394,0.007128916210018245,-0.00043830189923925596,0.013195054678625494,-0.0036507154080844557,0.0006836439729436357,0.0005784166987961701,0.005986729108620264,9.602457344670355e-18,0.008017650269171414,-0.004510242930990768,-0.006434987733135116,-0.01934652656964204,-0.005718693631998963,-0.01557998131812283,-0.003561833267255294,-0.0028182027775890983,0.004759440972903575,0.0010567059234932292,6.856246160106123e-18,2.1814489913711737e-17,0.0014193029458000996,-0.0013933617945919934,-0.0007992062908003379,0.0014442747978305065,0.0011975548469818243,7.979965581985038e-06,-0.0016242925798395946
2006-04-24,-0.0017973253277243366,-0.02077240724585205,0.0011815879695104704,0.0015060830605139216,-0.0013714997828487624,-0.0030577144376126787,-0.004377524623960554,-0.001344616751022309,0.002403919326764715,-0.014114767720435087,-0.004439471681592436,-0.004641570637069917,0.007361887026386845,0.002768110716773887,0.008384010768102185,0.00226542983000428,0.0010993185023055415,-1.1055981423238216e-17,0.001810582385530121,-0.0008369809241478367,-0.020756251107196793,0.005792149672443957,0.0018243267649856673,-0.007312278296905971,0.0035969897827043728,0.024282377727427997,0.009678566329177686,0.0014781096114999473,-3.61895186842422e-18,5.727199320797335e-18,1.421020882445606e-05,0.0007813704560026193,-0.00053187463601219,-0.00029247076810490024,0.0011202980000457627,0.001085660701144619,-0.00017187643908815915
2006-04-25,-0.005676306256318194,0.009440213989015692,-0.0004359727905516111,-0.0027154529434932698,0.0022539315717838453,0.00643586688262109,-0.0019174442676797947,0.0008695108294016457,0.003438284869872577,-0.006173861680328819,0.0020982256213189898,-0.0009855402387660974,0.0035241526396445036,-0.0023022623268596173,0.00971754525740146,-0.0053997325714714595,6.448076930410041e-05,1.8631856141598243e-17,0.007141645746086572,-0.0021509660978501406,-0.01391560713495753,0.010612584258772399,0.009999479918891309,0.00726868773228003,0.005653311121884618,-0.002306110555958205,-0.008479046219372295,-0.0014127978123059776,-4.713746105712118e-18,1.2526344799797629e-17,0.00017976011358483454,-0.0014599609907117695,-0.00024819342181614735,-0.002121731452132586,0.0008899584527555275,-0.0019758171025124486,-0.0010114092172850057
2006-04-26,0.0027217239942878843,0.020815283981216008,0.0019070340170847442,0.0031178974199528807,0.004151787512971732,0.0062672268213148,0.006757940011815273,-0.0069321787316807965,0.005645234788524018,-0.016159213176936096,-0.00400374654143773,0.003964227511988357,0.004153891589931801,-0.005724173580549655,0.013988178075589034,0.008222133836265874,0.00011635135820581333,2.9108184928576046e-16,0.00037503428909997654,-0.006117300105891033,0.05384435502374736,0.0021768633848254612,0.0009432322281081009,0.0093376218562638,0.009247576278420523,-0.0036587074250945084,-0.010452605907634065,-0.00015424422390035523,1.0267404471974875e-17,-3.010329599854905e-17,-0.00027460627481805513,-0.0015490175156603239,0.0004062922947429344,0.0002180325042172046,-0.0003618293017039189,-0.0013040040928943572,0.0012854571263347311
2006-04-27,0.004894918346195961,-0.003178892326235144,0.009735616083737271,-0.011113957452369556,0.004619320321087808,0.0013044333606229035,0.0012000639743618617,0.00503164479340031,-0.00868383681062661,-0.013869898457002497,0.002966058461739428,-0.0022152797433331274,-0.006128519325057079,-0.013588964357395178,-0.00022210452175485613,0.0020450146111850717,-0.017954847147785395,-3.6711267962783724e-17,0.0075279227976531235,0.009906987686720162,0.01389826585038344,0.014148460087772529,0.00569404578077181,0.0027815089561083594,-0.013918505237526685,0.000642360949773985,0.007595348392284457,0.0017840693317618312,5.721586741772106e-18,-9.10311946956287e-19,-0.0014984137942236843,-5.2137245644862774e-05,-6.680730758389688e-05,-0.0017847939183986982,0.0007826650077579613,-0.00034069721912333227,0.001066257214169278
2006-04-28,0.0021774991251761943,-0.015904161876923624,0.01783836832273153,-0.006721775274816032,-0.010183806635814885,-0.006403103969094933,-0.014853803761935878,-0.00472903125810211,-0.004627473792297778,0.0057595262476130005,-0.00040270628499828665,-0.010105601518258261,-0.003679846013064899,0.008581159103792708,0.0019234290145799448,0.0035588198210395766,0.0020668742558129618,2.9647109647445885e-17,-0.005571649956305184,-0.0005684753036706648,0.000699379707052215,-0.015333452968442546,-0.03057730037858117,-0.006977803866236576,-0.000657113394721782,-0.009586832983566638,0.004334294099480759,-0.0011577554003062856,2.998159490376822e-17,-4.263940040071327e-17,0.002320432202828411,7.08152522842065e-05,0.001235370631523767,-0.0010981780389189798,-0.0008413599557804928,0.002153926901830797,-0.0010594940931698
2006-05-01,-0.005299470978552144,-0.00040739866643121854,-0.010021097777839764,0.009907735076473592,-0.005032992565314335,0.004795784438858553,-0.0009149363893944547,0.0014785672541446008,0.009341321339932682,0.022185051270992743,-0.006547697256752132,-0.014572896051029417,0.008824193172427601,0.0005700618255045525,-0.0012119266126660309,-0.006058292487912459,0.010103044008726242,-4.553417171617124e-17,-0.006729640847204315,0.0012243386037939724,-0.010700498237050427,-0.005477002461946837,0.006712823951131685,0.004042420225925526,-0.0013349890334389582,0.009450403978601684,-0.006901431260666172,0.0014270624427612968,-9.448822712073992e-19,2.9151660201588487e-18,-0.00020578578309507636,0.0018250157365122918,0.0025845251516191693,-0.001596099447729876,-0.0017859458737384413,-0.0007256234124813101,-0.0007352251084487198
2006-05-02,0.005819264006593776,-0.000522356088552956,-0.002181823183222275,0.0029403722790105028,-0.0022199319233258932,-0.009088810739060196,-0.011807101806282515,-0.0028969552474021397,-0.004634137480038389,0.01806099099473479,-0.015094344555654532,-0.0008135627088487751,0.006472563342805154,-0.008323081211982015,0.0002284821183645926,0.004660216265709914,-0.0001547015641530826,3.5331796995478525e-17,-0.009218885490314304,-0.010843280549772733,-0.02923640785192206,0.0019928762117095472,-0.004087740249154741,0.002968859455253015,-0.006171519235347851,0.014608126715786617,0.0030798116614111533,-0.0014915239011533822,9.434898168497532e-18,1.0438858630252041e-17,0.0018809605696440419,-0.0015018154182448958,-0.0001392505509375572,-0.0004700576732702418,-0.00023652225983290828,-0.000986754650121972,0.00041515416040174456
2006-05-03,-0.0035277280683773233,0.00034422207836478947,0.003993776836761696,0.00388195822484452,-0.002597510659279523,-0.0005196403430637797,0.005323895001329144,0.0035358228748745392,0.004694666202199289,-0.010013887903405677,0.0007540550737900805,0.002504847913010788,-0.0012924909659571973,-0.017248456937414672,-0.014242481903955688,0.00019028896686345805,0.0010136986818106177,6.638886574971686e-17,0.0028455394130570866,0.002170944163662962,0.030791687795200903,0.012641365009894791,-0.0062983841591211604,0.010481390591623948,-0.0068214797210290464,0.010799391634005952,-0.004502766155257596,-0.0016100096856878764,1.6115537910625761e-18,-1.1260234517808984e-17,0.0006259610094445994,0.0005739444652916283,-0.0012978197279637075,-0.0014159421311924997,0.0018576327911341394,-0.0005463623950340604,0.00020438016410927775
2006-05-04,0.0032249002404070243,0.012608735819283299,0.0002835410166448859,0.004340919989310792,0.0032426002332966823,0.001811781725317709,-0.0029406648709219795,0.012348924021608525,-0.002286242348635878,-0.00925174497885071,0.013168794633979457,0.0011661999357015507,-0.007156412995278668,-0.000671277513751469,0.0027582528522461834,-0.006055499053751943,0.007884004970743359,-4.8375209622544056e-17,-0.007038345925477143,-0.0017448214376117003,-0.015747091553284687,0.00518973428959353,4.002848275957018e-05,0.0022410250947167898,-0.006350963856798861,0.021087103117971986,0.002317461175580803,-0.0007907029784866743,-7.670319604825183e-18,-2.5855110736084106e-18,2.813867673354586e-05,-0.0005843038448982467,-6.63974289325159e-06,0.0003085814735188131,0.00039228931571714864,0.00044741794057011705,-0.00167603621917008
2006-05-05,0.011297390423584233,-0.002495800211739243,0.0008567977990352919,0.002707028252305424,-0.0010913684722348666,0.0025981872840362364,-0.0013566269713244429,0.006625138850800161,0.010197415953166982,0.0018298202902842869,-0.003695559392247266,0.007569237139497019,0.0016020150368260913,0.002923061259848607,-0.004392333769193088,-0.009081152558509508,-0.00603798344622554,-1.1701459535519736e-17,0.00028878374969602404,0.000775399710206069,-0.002272071389723887,-0.00602047052373697,-0.004352985243911198,-0.00850283120875783,-0.006153796707130756,-0.005414764523083818,0.010436141394444914,0.0008976899765106408,-7.744872120168444e-18,-7.010670039291343e-19,0.0033957666472993467,0.0005240235913640187,8.222863002873273e-05,-0.0016674150171086882,0.00017122101455860605,0.0005636656179068789,0.001461558209888067
2006-05-08,-0.0015129472958075913,-0.00020232157361738405,-0.0015675235559811222,0.0007484102062802248,-0.0016642613759150233,-0.0015377010848410773,-0.003790928010886798,0.0073659010680493684,0.007202446464523635,-0.0036287039446248662,0.004710459648170737,-0.00032956345427651804,0.010379920866326553,-0.00040012458914195415,0.011534861811178684,0.0003628296412208668,0.00036078967441739994,-6.954822931728892e-18,0.0012868355601769116,0.0023066831539710723,0.003765408668684124,-0.0024868724126589944,-0.002201750933445026,-0.00239852069551346,0.005233982471605495,-0.007286523043789547,-0.004820618913183802,-0.0004663900094700361,1.5089913596670477e-18,-1.1346842111803756e-18,-0.0005949855924728037,0.0004064106434286569,0.0028744182565276616,0.0008809861289026258,-0.004588809564217749,0.00025401284082232883,-0.0005429136249401877
2006-05-09,0.0029430016431736647,0.003785811066495147,0.0008363428464676567,0.0038663921855113196,0.004372904024312989,0.0020199456881391403,-9.523872796014998e-05,-0.003210272296031472,-0.0001905647467944611,0.0033039686288676867,0.0009588483755338369,-0.004843479862226122,0.012734793962030817,-0.007387355869364854,0.002948748611660635,0.0021951205154009576,0.0041707856869462,-2.203190740255895e-17,0.009194790167167715,-0.007526571858589793,-0.002488772325789239,-0.011044887945274254,-0.007389979779347011,-0.008924869655742232,0.0014237934527185309,0.013294227085395401,-0.004381783878136537,0.0018184557083203922,-8.336575581903023e-19,2.423326988227927e-18,0.004084342872035632,-0.0007891323964053754,0.0001701380160683717,0.00018926975828519813,-0.0015762667763477808,0.0004956119224684591,0.0010153599020012924
2006-05-10,-0.0007651034377592772,-0.006353832672932831,0.0028859813581639275,0.002818399738440085,-0.0009570146948058961,-0.005685688398868131,-0.0009727612432937324,-0.0015670308553900867,-0.0007041277065218862,0.009003305977121772,0.004207407077156649,-0.003773723335826905,0.004842078462606989,0.001762238454564801,-0.002124133892715009,0.006127172157187745,-0.000369312073852329,-3.279165634303934e-17,-0.0036430360571551353,-0.005009727396181515,-0.007017002671226078,-0.027193794142501043,-0.0021445650359293526,-0.020417953459092662,-0.009841768605039828,-0.0058058617917574815,0.010528064150360028,0.00036360995078185145,-5.205488394294737e-18,8.926899810819527e-18,0.0010736698429363685,0.00048023972789684694,0.0006791198246681444,0.0017247993195469724,-0.000731795701850212,-7.121195741510203e-05,-0.0009735566913103342
2006-05-11,-0.015270084788827529,0.012600669724522204,-4.532213798267822e-05,0.0040726875156355605,-0.004395201143252359,0.0009779356250328678,-0.001940064975111659,0.003510423275901305,-0.0025571528566028594,0.006284390850405885,-0.008854065942225318,-0.0005801672908085511,0.0007928447698907334,0.00710570757788278,0.0043469931267390354,-0.006443455417403699,0.003042320662370142,-8.485682820539262e-18,-0.005454732109945662,0.0038583338446381574,0.007998822271835043,-0.010136851950236886,-0.0016476837044414236,-0.013974701611222452,0.004197523656922905,0.005642171768300013,0.0006817720831191558,0.0008023776030520817,2.5352460109663453e-18,2.1155774706020683e-18,-0.006591909297918267,0.0018626066840507815,0.0006568677669363344,-7.008143347643073e-05,8.12905575545442e-05,0.0016654220175988334,-0.0005142519634776574
2006-05-12,-0.013290585968404479,0.01090716877372302,-0.0010919443830757572,-0.004743439198159077,0.0019714466686642325,-0.002058484787187369,0.007331672145126533,-0.013952482755124,-0.003539487289526682,-0.015809819048378665,-0.004209470835373086,0.0026895066894465046,0.0023014451667670074,0.012236435292279968,0.0016852180853969975,0.005258831440022349,-0.00726266082804856,-3.052238095660697e-18,0.0062847431825227935,0.0004063494005380171,-0.010520326592164703,0.014875981901740925,0.01064249821579284,0.011831131878425813,0.00010514126733296592,-0.0034947932801940836,-0.0009924252287257008,0.0006245529124579544,-2.4826814326149415e-18,-1.8359168073224848e-18,-0.00654799480789238,-0.0008982015551434805,-0.0018190505021618982,-0.0002763297381459096,0.0013567430197618565,-0.001171837789190082,0.0018734002387054366
2006-05-15,0.0017297884955186115,0.015047089349284627,0.005336965368428352,-0.00512146071241318,-0.004707036985869047,0.0021304378395617268,-0.004886911614271065,0.004588939542885171,0.00268450778394359,-0.02282682288335077,0.012596913948492239,-0.0022323812672885275,0.011627735076237695,0.0049027439265938765,0.005483080110105766,0.004482677067314775,-0.01335284321478014,-2.652571428718605e-16,0.0031070225354635347,0.007664478667963888,-0.04417470148079376,-0.003923443489599767,-0.00238242837760582,0.0001648927410850079,5.097599854013485e-05,0.010808602736549395,0.004353180465434684,0.0009895832045285033,-1.6353613935594467e-17,4.675051126045244e-18,-0.005693044474773887,-0.0010180901342976185,-0.0023449104533017945,0.000272490381528747,0.0003522552348750586,0.0016811657944704316,-0.001157308277687271
2006-05-16,-0.0022036541904974704,-0.007473680713061361,-2.107005478796578e-05,0.0009556000232049487,0.0020013471842884305,-0.01143533556800589,-0.0059239381429045945,-0.013868855805669836,-0.0006911224790801594,0.002422753736591395,-0.0003947883792777101,0.005312686440276603,0.004503521450985877,0.007692045251332338,0.008080254417810568,0.002854715190344316,-0.008672653849626559,1.7752679419959052e-16,0.003504732817525128,0.00022619407597270977,0.043929713558849344,-0.0024102458992996292,-0.0031416946929862387,-0.013231062558105038,0.0017505830200388432,-0.010065025482834241,-0.004015910145512633,-0.0013252343775993244,-5.963238475696144e-18,8.538252680350115e-18,0.00012843555330550893,-0.0014278609604544393,0.0006848869903817698,0.00015009661287386722,-0.0005012510533273576,-0.0010125395501909577,-0.0001726109692556126
2006-05-17,-0.018528299909934376,0.0033380557479128128,-0.0013307127575732606,-0.006339658629646895,0.005848066590407779,0.004798528466409167,0.00427174779015094,0.0021855723164739414,0.0036714520929821267,-0.0034873533121490565,-0.0029248121796920695,-0.005356185667349843,0.0055160356462184675,0.011646135244146791,0.006156111891276893,-0.001735232554325023,-0.008244221280709702,-1.6460043419845538e-17,0.0081295680457647,-0.0013024509685822564,-0.037405687145238134,0.00357740452349314,0.0035392967626789885,0.01690090512127315,-0.003257966723833788,-0.004423700475225649,0.0002829154537989104,-0.001683236184144091,1.1147553887229169e-17,-3.2619573451103833e-18,-0.0044613053597856,-0.001853158269991901,-0.0018611636236195404,2.4199969279667457e-05,0.0014993844312847877,0.0004467700462174885,0.00041660019381892786
